Changed Files (Full Path),Oldest Update Date,Oldest Commit Hash,Newest Update Date,Newest Commit Hash,Commit Count
curriculum/challenges/english/25-front-end-development/lecture-what-is-css/672acc3f6f3e3c4e31ec3e12.md,2024-12-21 13:56:33 +0100,67e63b5fd2f9ed886d2c51cc91ed2b88d96586e4,2024-12-21 13:56:33 +0100,67e63b5fd2f9ed886d2c51cc91ed2b88d96586e4,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-strings-in-javascript/673263e80dd43da7df3ae565.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-21 13:56:33 +0100,67e63b5fd2f9ed886d2c51cc91ed2b88d96586e4,2
curriculum/challenges/english/25-front-end-development/quiz-html-accessibility/66ed9026f45ce3ece4053ebb.md,2024-12-21 13:56:33 +0100,67e63b5fd2f9ed886d2c51cc91ed2b88d96586e4,2024-12-21 13:56:33 +0100,67e63b5fd2f9ed886d2c51cc91ed2b88d96586e4,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/673368e7bd043f331919514d.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-21 11:23:26 +0100,77f0481e0ad4018f5dbb4045ca6a9c5995f6e55f,2
curriculum/challenges/english/01-responsive-web-design/basic-css/add-borders-around-your-elements.md,2024-12-21 02:20:01 -0800,8600ebb081bdde340cde294b40c04207e7013a36,2024-12-21 02:20:01 -0800,8600ebb081bdde340cde294b40c04207e7013a36,1
curriculum/challenges/english/25-front-end-development/workshop-plant-nursery-catalog/6734a606e5968a5a19b77171.md,2024-12-21 06:46:29 +0100,e3a0e0baa8d14470bfb21acb8af3b289370b2106,2024-12-21 06:46:29 +0100,e3a0e0baa8d14470bfb21acb8af3b289370b2106,1
curriculum/challenges/english/25-front-end-development/review-html-accessibility/671a87a39b88245a579c2271.md,2024-12-20 17:30:50 -0800,ec95573cb04ce4cc2ff5b22961403a76adc3af33,2024-12-20 17:30:50 -0800,ec95573cb04ce4cc2ff5b22961403a76adc3af33,1
curriculum/challenges/english/25-front-end-development/review-basic-html/67072fc183c7ca6c588feb4d.md,2024-12-17 18:48:59 +0000,a8b7a45c72a06b5bd04de0d23aa2471c42f58372,2024-12-20 23:47:03 +0000,cb28ae850cb5783660115c5d245925c7c3386814,2
curriculum/challenges/english/25-front-end-development/review-html/671a883163d5ab5d47145880.md,2024-12-20 23:47:03 +0000,cb28ae850cb5783660115c5d245925c7c3386814,2024-12-20 23:47:03 +0000,cb28ae850cb5783660115c5d245925c7c3386814,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-the-event-object-and-event-delegation/6732a06aed1b095f57b0bb82.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-the-event-object-and-event-delegation/67338e93b75977a344cf6d40.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/6732a0472f52015e511f8e58.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/67336894ae148431a870694d.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/6733689f9f31dd31e7d9c789.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/673368b1cf26253212a3cfb2.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/673368c0161e6b326a7e03f0.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/673368ccf52205329b729378.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/673368d97e8ce232cdcd6b68.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/673368f272706633516e4873.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/673368fbe12a2b337645053d.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/673369067f824d33a90a0534.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/673369101e5c4a33db0e8a02.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/6733691d88e3053414689276.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/6733692ffe1da034469f7917.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/6733693bfce9a43489a355db.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/6733694805a85d34ced08a9b.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/67336956340e8a34fbd5d9f3.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/6733696567d2273540aa6033.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/6733697661182d357fc643d2.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-the-dom-click-events-and-web-apis/673369829e232835c2732656.md,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,2024-12-20 10:22:21 -0600,0029ff6df4ad60d99b08c2a29588cf15354471cf,1
curriculum/challenges/english/15-javascript-algorithms-and-data-structures-22/learn-localstorage-by-building-a-todo-app/64ff04cc33779427a6412449.md,2024-12-20 16:20:29 +0000,72c5310c25a566c417590b046a2eb00c5735ae43,2024-12-20 16:20:29 +0000,72c5310c25a566c417590b046a2eb00c5735ae43,1
curriculum/challenges/english/25-front-end-development/workshop-todo-app/64ff04cc33779427a6412449.md,2024-12-20 16:20:29 +0000,72c5310c25a566c417590b046a2eb00c5735ae43,2024-12-20 16:20:29 +0000,72c5310c25a566c417590b046a2eb00c5735ae43,1
client/src/templates/Challenges/classic/editor.tsx,2024-12-13 11:01:48 -0600,25ebff3ca843399ee924416d3429c1e8bf967949,2024-12-20 13:55:57 +0100,09ae43d0f0df1087505b1e1f9c37ac45473f5830,3
curriculum/challenges/english/25-front-end-development/lecture-working-with-html-tools/672a4fa7d335bc7cfb63a392.md,2024-12-20 10:19:20 +0100,8c2cf79753b313670e591ba3878448781b89bf7b,2024-12-20 10:19:20 +0100,8c2cf79753b313670e591ba3878448781b89bf7b,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/67329f737126b75bcb949e13.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/6732b721eb98f224868b44a6.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/6732b72961f94324bd6390de.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/6732b73509f71f24ef05e86e.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/6732b73d25cc01251b778043.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/6732b749b8aad125523dcda5.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/6732b758194c97257d23fc72.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/6732b76c03f7d825c7fc74ee.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/6732b77adf9de12617a2dbb3.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/6732b788046862264eeb1c39.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-objects/6732b79c6aa77826855a3f11.md,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,2024-12-19 14:07:55 -0800,139e936372001b352a6bd541ffb6fc60998af8e9,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-css-grid/673226b97d4a731e0577ae93.md,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,2024-12-19 15:53:26 +0100,fc515b2362b69a6177eeed4fd7ef7fa06a6348c5,2
curriculum/challenges/english/21-a2-english-for-developers/learn-conversation-starters-in-the-break-room/657b05367b59300bcb5f18ef.md,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,1
curriculum/challenges/english/21-a2-english-for-developers/learn-conversation-starters-in-the-break-room/657b69e10d6606a0185d4d4f.md,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,1
curriculum/challenges/english/21-a2-english-for-developers/learn-conversation-starters-in-the-break-room/657cd962b45f48127c183d7b.md,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,1
curriculum/challenges/english/21-a2-english-for-developers/learn-conversation-starters-in-the-break-room/657dcee413423174ca3747f5.md,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,1
curriculum/challenges/english/21-a2-english-for-developers/learn-how-to-ask-and-share-about-educational-and-professional-background/657b1dfec76149836ea5c7d0.md,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,1
curriculum/challenges/english/25-front-end-development/quiz-git/66f1b06a5a5d10cc100af620.md,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,2024-12-19 12:21:10 +0000,4658edae7babe720ed1c0eaa859872c1164f7007,1
client/src/redux/index.js,2024-12-19 12:40:51 +0100,81ffae58de3470ec564c841c9b8f3c01b8d8703f,2024-12-19 12:40:51 +0100,81ffae58de3470ec564c841c9b8f3c01b8d8703f,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-css-grid/672aa8ac4631d1623ec5cd86.md,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-css-grid/673226732b19aa1cacd0a75c.md,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-css-grid/6732267ecab2151ced471cd4.md,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-css-grid/6732268d05c3661d32a0fee8.md,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-css-grid/6732269a7aa2ca1d6b6574fe.md,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-css-grid/673226a62eb2121da41a3d68.md,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-css-grid/673226afcd33991dd751937a.md,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,2024-12-19 12:28:39 +0100,1525a67f4806abed122a33af92cf587b39fc30dd,1
client/src/components/settings/exam-token.tsx,2024-12-19 11:08:57 +0100,4a1854d1767a8e001e07b2f302c5204127c940b3,2024-12-19 11:08:57 +0100,4a1854d1767a8e001e07b2f302c5204127c940b3,1
client/src/redux/prop-types.ts,2024-12-19 11:08:57 +0100,4a1854d1767a8e001e07b2f302c5204127c940b3,2024-12-19 11:08:57 +0100,4a1854d1767a8e001e07b2f302c5204127c940b3,1
curriculum/challenges/english/25-front-end-development/workshop-library-manager/67116d7584d0b469b14579c1.md,2024-12-14 09:42:57 +0100,38eb562ba13ddaacdfb42db3501f0aeee86fd1b3,2024-12-18 15:03:27 -0600,cb1c3248566aa167b062a05b927146e63f12c4c5,2
curriculum/challenges/english/25-front-end-development/workshop-library-manager/67116d7584d0b469b14579c2.md,2024-12-14 09:42:57 +0100,38eb562ba13ddaacdfb42db3501f0aeee86fd1b3,2024-12-18 15:03:27 -0600,cb1c3248566aa167b062a05b927146e63f12c4c5,2
curriculum/challenges/english/25-front-end-development/workshop-library-manager/67116d7584d0b469b14579c3.md,2024-12-18 15:03:27 -0600,cb1c3248566aa167b062a05b927146e63f12c4c5,2024-12-18 15:03:27 -0600,cb1c3248566aa167b062a05b927146e63f12c4c5,1
curriculum/challenges/english/25-front-end-development/workshop-library-manager/67116d7584d0b469b14579c4.md,2024-12-18 15:03:27 -0600,cb1c3248566aa167b062a05b927146e63f12c4c5,2024-12-18 15:03:27 -0600,cb1c3248566aa167b062a05b927146e63f12c4c5,1
shared/config/certification-settings.ts,2024-12-18 23:14:45 +0530,174eec287a6ba4243f6ddbc9b4e4ee2ee6f8ed61,2024-12-18 23:14:45 +0530,174eec287a6ba4243f6ddbc9b4e4ee2ee6f8ed61,1
curriculum/challenges/english/25-front-end-development/lecture-browsing-the-web-effectively/672ac9705b07a64439b73b59.md,2024-12-18 17:00:53 +0100,f18d8b11fc1715fa792dc2d31597ad0ff40e9eda,2024-12-18 17:00:53 +0100,f18d8b11fc1715fa792dc2d31597ad0ff40e9eda,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-file-systems/672ac37104dc2530a769e6a4.md,2024-12-18 17:00:53 +0100,f18d8b11fc1715fa792dc2d31597ad0ff40e9eda,2024-12-18 17:00:53 +0100,f18d8b11fc1715fa792dc2d31597ad0ff40e9eda,1
curriculum/challenges/english/25-front-end-development/lecture-animations-and-accessibility/672aa8d65995be62ef1c7515.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-animations-and-accessibility/672cf764cf55a70433590def.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-best-practices-for-accessibility-and-css/672aa82768e00d600305afc0.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-best-practices-for-accessibility-and-css/672c35a79fa53e00de9f2a49.md,2024-12-16 10:41:52 +0100,3074c728535361b0be281910fbfd70e835990528,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2
curriculum/challenges/english/25-front-end-development/lecture-best-practices-for-responsive-web-design/672aa8873d4e25618870764f.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-best-practices-for-responsive-web-design/672cf05c3ad533eabe1e8197.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-best-practices-for-responsive-web-design/672cf06c8f46f9eb04db9832.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-best-practices-for-responsive-web-design/672cf07a2b9796eb49719e03.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-html-fundamentals/67083868d5fdcb17bf8c14bd.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-html-fundamentals/670838977810401844af6fe0.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-html-fundamentals/670838b10ee87a18e5faff62.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-html-fundamentals/670838e914096b194b0c51aa.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-html-fundamentals/670839051794aa19fcef6dc8.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-introduction-to-javascript/672d496eca926b5df8176a67.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-introduction-to-javascript/672d49959621885e9d3e672c.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-introduction-to-javascript/672d49a5cf43945ee09e5fba.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-introduction-to-javascript/672d49b2fb76df5f1d6117af.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-introduction-to-javascript/672d49d93b54b85faa4dbad7.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-introduction-to-javascript/672d49e65a1c855fe7bb3fdb.md,2024-12-17 12:32:49 +0100,183e3cf9eb9c401e9440a02485b80dee0b7d9230,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2
curriculum/challenges/english/25-front-end-development/lecture-understanding-how-to-work-with-floats-and-positioning-in-css/672aa86da9937560d3dfe3d6.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-how-to-work-with-floats-and-positioning-in-css/672c3a84fb8d4613776cc99e.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-how-to-work-with-floats-and-positioning-in-css/672c3a8fac7c5613b4bb75de.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-how-to-work-with-floats-and-positioning-in-css/672c3a9d32c56113fcaedf24.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-how-to-work-with-floats-and-positioning-in-css/672c3aa9bc3a481425cb52b3.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-common-string-methods/67326c0d7bef01c539120766.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-common-string-methods/67326c15b3b2f0c5827927cc.md,2024-12-17 13:13:51 +0100,60068cd40783531642482884a0b863f11443940f,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2
curriculum/challenges/english/25-front-end-development/lecture-working-with-common-string-methods/67326c1fdaf9c0c5ad1a2589.md,2024-12-17 13:12:42 +0100,169af06e011a0609278d470e25bf2d38717ed242,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2
curriculum/challenges/english/25-front-end-development/lecture-working-with-common-string-methods/67326c29dcd98fc5ecc49779.md,2024-12-17 14:05:29 +0100,dbf873f449c1eb73bd54b787d1e8fcde81368317,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2
curriculum/challenges/english/25-front-end-development/lecture-working-with-common-string-methods/67326c3392068ec6184a0c95.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,1
